name,readable_name,ipfs_hash,collection,background,weapon,skin,clothing,necklace,mouth,nose,hat,eye,earring,site,twitter,copyright
ZombieChains05467,Zombie Chains #05467,ipfs://QmYRvTVrEXTdvpfTYkVTAUdwsJ5JK8fgHj6ymJisBeL7ie,Zombie Chains,Blue,None,Blue,None,None,Mischevious,Nostrils,Mohawk,Aviator,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05468,Zombie Chains #05468,ipfs://QmY7b6SZU4sgqoyCKRY74brMG74UE7BEAm2C9d1GL622hr,Zombie Chains,Blue,Sword,Flesh,Oktoberfest,None,Smile,No Nose,Captain,Safety,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05469,Zombie Chains #05469,ipfs://QmZDtHpx1gpMdTHoY2t6t1yn3Qevmtk5UkGN2x7gkTy8LF,Zombie Chains,Pink,Batons,Decay,Hippie,None,Clown,No Nose,None,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05470,Zombie Chains #05470,ipfs://QmU59iM4Zcw7ZsA6Ws8Sa7wVD3h7zFriRsc6UGCbyLwk6B,Zombie Chains,Yellow,None,Decay,Business Coat,Gold,Cigar Goatee,Solid,Fedora,Mischievious,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05471,Zombie Chains #05471,ipfs://Qmf5fYojUpNvFWDNSmZ8feBUKeRqSECdzSyJ1Pwwme6RV1,Zombie Chains,Pink,Sword,Blue,Hippie,None,Beard,Nostrils,Wet,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05472,Zombie Chains #05472,ipfs://QmVAJKTHicbK7fKcKmvZ6FgD9Sv63kVzag5Fcuu5bcQJW9,Zombie Chains,Blue,None,Giraffe,None,Silver,Mischevious,Solid,Plunger,Scar,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05473,Zombie Chains #05473,ipfs://QmPPvMSES1oGc1PZmN9hwAzCxfhfAf1Qv1xAaKZRiGNimG,Zombie Chains,Orange,None,Red,UFO,None,Smile,Nostrils,Butcher,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05474,Zombie Chains #05474,ipfs://QmewfkGnQYC9iRuqtess4FJhgQZViuKmUdnYGLgdSfVkEJ,Zombie Chains,Orange,None,Black,Caveman,None,Dandy,Nostrils,Sun Hat,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05475,Zombie Chains #05475,ipfs://QmNjqd6Nxkwr43YkuEmZZEA2kuM8ouR4uATi7egEmBvyn4,Zombie Chains,Purple,Sword,Purple,Pirate,None,Dandy,Solid,Military,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05476,Zombie Chains #05476,ipfs://QmUSnEe4cuoGJ5gg5xQCxBokLbpeknT7yMaCpox3mwqSoF,Zombie Chains,Pink,Sword,Purple,None,None,Smug,No Nose,Helmet,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05477,Zombie Chains #05477,ipfs://Qmaz2Szo3nJissmHersHMgsHPgBNEbnG9nG3jSUAV4MkWh,Zombie Chains,Pink,None,Purple,None,None,Smug,Solid,Dreads,Both Brow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05478,Zombie Chains #05478,ipfs://QmZbvtU4UQx9JnujxKwTsw4ijs2NvEwqijwaBjvhYc2aM1,Zombie Chains,Purple,None,Red,Hip Hop,None,Smug,No Nose,Afro,Ninja,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05479,Zombie Chains #05479,ipfs://QmS4rqBXH2sxFkgGJoYMh6mHCUAkzWp3AyVTzzcKoNyTas,Zombie Chains,Purple,None,Rainbow,Suit,None,Mischevious,Nostrils,Astronaut,Visor,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05480,Zombie Chains #05480,ipfs://QmWiMowY9ATMc1KRHShJLHADg6FRa9hbeQuCxkjSJXpNHz,Zombie Chains,Blue,None,Pink,Business Coat,None,Grin Beard,Solid,Firefighter,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05481,Zombie Chains #05481,ipfs://Qma8xYeeuXN2sBo5trCU247sW5aD9K9UE2grboS37AgALd,Zombie Chains,Blue,Batons,Blue,Coat Top Button,None,Billy Bob Teeth,Solid,None,Glowing,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05482,Zombie Chains #05482,ipfs://QmejpsJn2dpp5KY3yheVhBgENHLKrU8X6s5vtyPTYTAB1A,Zombie Chains,Green,Batons,Red,Wizard,None,Clown,Nostrils,Military,Monocle,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05483,Zombie Chains #05483,ipfs://QmavUkBPpfaAfXW3UPkUPC9qF34VFFrLcK3ABpi8omHssf,Zombie Chains,Blue,Batons,Decay,Business Coat,None,Thoughtful,Solid,Bowler,Zombie,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05484,Zombie Chains #05484,ipfs://QmbS28S7vuCJQycyTdAqwJGFJgVNJZq5eJ3n36uzq3odcA,Zombie Chains,Purple,Batons,Blue,Scientist,None,Beard,Nostrils,Butcher,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05485,Zombie Chains #05485,ipfs://QmbNZbQo755jg4RgxEfkJv3aip4zLG1Dcr8856RJy8uXtm,Zombie Chains,Blue,None,Blue,None,None,Clown,Solid,Plunger,Bulging,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05486,Zombie Chains #05486,ipfs://QmTaR4YLivWPYctAJsYoMDXa6yWbivvXHLRo3WNxsAL8WF,Zombie Chains,Blue,None,Decay,Roman,None,Cigar,Nostrils,Beret,Laser,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05487,Zombie Chains #05487,ipfs://QmdTEZhaqa92gCCwyiH6jv68XRS7yyg4sNUEZWLWoWESHq,Zombie Chains,Green,None,Flesh,Coat Top Button,None,Thoughtful,Solid,Disheveled,Both Brow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05488,Zombie Chains #05488,ipfs://QmNSthZFJNocWGCg5o2TUCLsT6zBCAiCStGRZGbN32VvRS,Zombie Chains,Orange,None,Gray,Pimp,None,Grin,No Nose,Sun Hat,Tattoo,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05489,Zombie Chains #05489,ipfs://QmZziFXGqq2ZkQd8qyS3NLRTpTLg2sZcDtJtFHPMjZkpwB,Zombie Chains,Blue,Rifle,Black,Beater,None,Smile,Nostrils,Mohawk,Disguise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05490,Zombie Chains #05490,ipfs://QmNybe7vqWhKejPfezyGWg8GdjaTXoeDMGmcEXgwWHoPyX,Zombie Chains,Green,Sword,Blue,None,None,Rainbow Grill,Solid,Disheveled,Scar,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05491,Zombie Chains #05491,ipfs://Qma3nTBKsTZkVHFV9VFMUGk91o1AxoJVJPHwQxTwrU585c,Zombie Chains,Green,None,Black,Hip Hop,None,Cowboy,No Nose,Mohawk,Tattoo,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05492,Zombie Chains #05492,ipfs://QmRP5m2VVVp47hLQqkrLdGgXGgLKfyPArqTMQ9TcWfnCUK,Zombie Chains,Pink,None,Purple,None,None,Grin,No Nose,Bowler,Laser,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05493,Zombie Chains #05493,ipfs://QmXR2vAcqBzZr98Mp9sFJx1c4hyBPFK9SMfregLDNhkWym,Zombie Chains,Purple,None,Purple,None,Snake,Smile,Solid,Gel,Dark,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05494,Zombie Chains #05494,ipfs://Qmdb3kWeLoXnVpP9vtafM7CeNmdB6Wk6GW4H6Sjt2AA87y,Zombie Chains,Purple,Arrows,Tiger,None,Bullets,Mischevious,No Nose,Bowler,Deep,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05495,Zombie Chains #05495,ipfs://QmQyZRsa5hcs3G19Z97iP17cEEzGDpxwrDWv6JC3SxxdDs,Zombie Chains,Purple,None,Flesh,Cheerleader,Gold,Hockey,Solid,Jester,3D,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05496,Zombie Chains #05496,ipfs://QmZ1StNXPviocrQeiEbyq5YSK2df54zHaKkDkAcwSkLakp,Zombie Chains,Pink,None,Decay,Plumber,None,Smile,Nostrils,Dreads,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05497,Zombie Chains #05497,ipfs://QmckJ3QQpfGBNz3YDhVSe9KgbKXX4Rq6WSTUXjY5skrov5,Zombie Chains,Blue,None,Reptile,None,None,Smile,Solid,Cowlick,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05498,Zombie Chains #05498,ipfs://QmXYTWRzdnnmcR2bpWxNZVHZccHpC6h5uPRoFVY78Yuv21,Zombie Chains,Yellow,None,Red,Suit,None,Hockey,Nostrils,Gel,Ninja,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05499,Zombie Chains #05499,ipfs://QmVSc8homzENzu58BtoxPtLDJ9EvodNnRpoWui5b7rixzv,Zombie Chains,Orange,Arrows,Tattoo,UFO,None,Smug,Nostrils,Pumpkin,Bulging,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05500,Zombie Chains #05500,ipfs://QmcyEkGQzjEQYd1ik6J7DkJkA22XgBPNrz8xvW7xf5Gwkf,Zombie Chains,Pink,Batons,Blue,Biker,None,Thoughtful,Solid,Man Bun,Visor,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05501,Zombie Chains #05501,ipfs://QmTgyVuZytsv2jQDj219TGS2KMRxPRbDHZBCzcoRmfCqBF,Zombie Chains,Blue,Batons,Green,Hippie,None,Clown,Solid,Man Bun,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05502,Zombie Chains #05502,ipfs://QmZpsfqphjoq1K2wtRngAM1XhoHdTkcfRaPDP56vqMZhGq,Zombie Chains,Purple,None,Tiger,Labyrinth,None,Beard,Solid,Mohawk,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05503,Zombie Chains #05503,ipfs://QmYqfxVqMDgvu2RBqCiHcd9Whs311jBg3Lr1Ldbr7pSyYy,Zombie Chains,Green,None,Red,Firefighter,None,Mischevious,No Nose,Blonde,Wolf,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05504,Zombie Chains #05504,ipfs://QmYYgaScYCSwhfkMyqmV5qWtys6otFT8wLyzqQkVGexsaM,Zombie Chains,Blockchain,None,Leopard,Hillbilly,None,Hockey,Nostrils,Helmet,Dark,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05505,Zombie Chains #05505,ipfs://QmSbTiZmHxGs47w9jnPjoY4NawhxVrFV2nKVjZbtEq2TeN,Zombie Chains,Yellow,Sword,Decay,UFO,None,Billy Bob Teeth,Solid,None,Deep,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05506,Zombie Chains #05506,ipfs://QmXwSq16sC24xVfGD6v4LQ1aNyvqTDeDYHwx2mNeuf4J8Q,Zombie Chains,Pink,None,Pink,Suit,None,Grin Beard,No Nose,Russian,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05507,Zombie Chains #05507,ipfs://QmeaepsDuYtpMNoJquw33zT3aRXCEHNh2QCLi4tsDbvVAT,Zombie Chains,Green,Arrows,Red,Beater,Silver,Billy Bob Teeth,No Nose,Visor,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05508,Zombie Chains #05508,ipfs://QmRSs2yYpnam1oo7bRjFimVMoh9Np1CuPgrUAevj5C4UzN,Zombie Chains,Orange,None,Pink,Scientist,None,Cowboy,Solid,Russian,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05509,Zombie Chains #05509,ipfs://QmRnQDyBuURMjEXJvGA3YjYeToER6habnmEyG4JTmpDB9g,Zombie Chains,Graveyard,None,Flesh,Coat Top Button,None,Thoughtful,No Nose,Knight Helmet,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05510,Zombie Chains #05510,ipfs://QmUHfLSoHyVWcteKTxXhk499F7R4Fj1SaCqUQCzGHYkA2X,Zombie Chains,Pink,None,Gold,Beater,None,Shark,Solid,Man Bun,Night Vision,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05511,Zombie Chains #05511,ipfs://QmYtpBeSyJzUUDonU7ekZhBc1wzazLGXcz2XrURc3F5YcL,Zombie Chains,Blue,None,Tattoo,Voodoo,None,Smug,Solid,Astronaut,Aviator,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05512,Zombie Chains #05512,ipfs://QmXcumHdXXzsDzsbeKoZdHwKEdxvjP8quvnVzDQtvS8wa4,Zombie Chains,Pink,None,Pink,Hippie,None,Grin,Solid,Plunger,Night Vision,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05513,Zombie Chains #05513,ipfs://QmWiBXpHUipuzMrJ4vcdiEAQZcQ3DNnUVpJHnBy6mi54Tm,Zombie Chains,Purple,Batons,Tiger,Hip Hop,None,Wolf,Nostrils,Bowler,Safety,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05514,Zombie Chains #05514,ipfs://QmdEX61hC9Yrzso4zUGLovwDSgQqH6BHbpMGW4K1UHvMsh,Zombie Chains,Orange,None,Purple,Hillbilly,None,Fancy,No Nose,Military,Glowing,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05515,Zombie Chains #05515,ipfs://QmRePyzRdfmfo1tUfTCdZwookDxgPNgaggg4YspPXFzZT9,Zombie Chains,Purple,Batons,Red,Hippie,None,Thoughtful,Solid,None,Dark,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05516,Zombie Chains #05516,ipfs://QmQeq1v17g51PqKvW2H9hWMBtnMXyEMr7eVUGgwN2RwjWj,Zombie Chains,Orange,Batons,Flesh,Firefighter,None,Smug,Solid,Man Bun,Both Brow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05517,Zombie Chains #05517,ipfs://QmYFGWste1sXcL9HwW5aWebfo9HLAhPx1WM88RCySDZqcd,Zombie Chains,Yellow,None,Leopard,Hillbilly,None,Cigar,Solid,Plunger,Aviator,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05518,Zombie Chains #05518,ipfs://Qmdd6g2A93LMiNwjkukysvttVGuzUScjDFnaQnsxGC4J4F,Zombie Chains,Blue,Sword,Giraffe,Caveman,None,Shark,No Nose,Captain,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05519,Zombie Chains #05519,ipfs://QmcyPE4gf4jaPdENeUhwcddQjAWNY8PX7S4F1N3dfkM6YE,Zombie Chains,Blue,Shotgun,Tattoo,Pirate,None,Smile,No Nose,Baseball,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05520,Zombie Chains #05520,ipfs://QmVa5xwjTd3nNo36bT9fkhtEQDmzoEFeSNMpfcu6uLf7kc,Zombie Chains,Blue,None,Gray,Hip Hop,None,Hockey,Nostrils,Raccoon,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05521,Zombie Chains #05521,ipfs://QmYdcbFYnwWWtyaEiv48J5KBrq2CBRNbTrNoNytfrAZNd2,Zombie Chains,Blue,None,Black,None,None,Clown,No Nose,Gel,Glowing,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05522,Zombie Chains #05522,ipfs://QmVLczsx5nd5vwPwYz38Ab6RKWkZuLPpDyqw8MjMdXp1JY,Zombie Chains,Yellow,None,Red,Business Coat,None,Grin,Nostrils,Business,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05523,Zombie Chains #05523,ipfs://Qmeks6NzQgMddVFTJnGp8rFuXaYcdtFRq6cCivbrebQVdn,Zombie Chains,Pink,Sword,Blue,None,None,Mischevious,Solid,Jester,Deep,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05524,Zombie Chains #05524,ipfs://QmdW83KLDT5auytbRJPmZgkdzXbjCXzWpxd2fGLWbthJuz,Zombie Chains,Green,None,Giraffe,Business Coat,None,Clown,Solid,Headphones,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05525,Zombie Chains #05525,ipfs://QmP2PCz1AYbbexPzYSkJ3CJVcpMnZFLxXTjS8JaYDt9vU8,Zombie Chains,Green,None,Cyborg,Renaissance,None,Clown,Nostrils,Karate,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05526,Zombie Chains #05526,ipfs://QmSJvPHtGiXAFZcSvovRusMhDt2Bvc1aHbxEtA3MDmdGr1,Zombie Chains,Green,None,Leopard,Renaissance,None,Stitches,Solid,Business,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05527,Zombie Chains #05527,ipfs://Qmcv7Tw3uhs3R4MRJ36y85HYjNfYGiU5AFeq9XLkK22YGd,Zombie Chains,Purple,None,Decay,Cheerleader,Moon Man,Fancy,Solid,Beret,Safety,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05528,Zombie Chains #05528,ipfs://Qmcp9ToddWxgTmdwSqK8fcTJwMtrmNnJ536QPHtDD7kegx,Zombie Chains,Purple,None,Decay,Suit,Silver,Wolf,Solid,Disheveled,Scar,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05529,Zombie Chains #05529,ipfs://QmNPjmMRb6jNq5S32t1dWFYHKgwnTiZuRJwrCPLk3BjQAw,Zombie Chains,Blue,Axe,Tiger,Shocker,None,Wolf,Nostrils,Bull Horns,Laser Beam,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05530,Zombie Chains #05530,ipfs://Qmdy9gSu8npSXyMQucfBHmBgRWbUyiS4wtfCX41yHyyDzm,Zombie Chains,Purple,Dragon,Black,None,None,Smug,No Nose,Santa,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05531,Zombie Chains #05531,ipfs://QmQ4huTaEqEZgFfBsAsYqja8b5p8zfsEVrB1MT1cYrquZh,Zombie Chains,Purple,None,Leopard,Jester,None,Grin Beard,Solid,Pumpkin,Deep,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05532,Zombie Chains #05532,ipfs://QmYBuMFEwJCzEbsqpLuWppp3ESxTg55NDxj2UnYfm7Us7Q,Zombie Chains,Blue,Batons,Metal,None,None,Thoughtful,Solid,Sun Hat,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05533,Zombie Chains #05533,ipfs://QmNqhJQ9dLRxRtM5cpYiB5JzAraiuuitzdj5RutQV1AfaC,Zombie Chains,Yellow,Dragon,Decay,Renaissance,None,Tongue,Nostrils,Blonde,Safety,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05534,Zombie Chains #05534,ipfs://QmRCPwdUb2mMUFWfjsNJBtWxkHGTrRqzuXZ18BW13KV9Jn,Zombie Chains,Purple,Dragon,Decay,None,None,Stitches,Solid,Dreads,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05535,Zombie Chains #05535,ipfs://QmPEbVQFcHQLezQ8Nt9jtECXSYUnpqpa91hSkRz9Ur8YF4,Zombie Chains,Purple,None,Pink,Business Coat,None,Mischevious,Solid,Bandana,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05536,Zombie Chains #05536,ipfs://QmTs7ynvfs3A8sfSyXY2hkkY4dDNmdyditg81nyXR25VdK,Zombie Chains,Green,Rifle,Pink,Renaissance,None,Smile,Nostrils,Cat,Machine,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05537,Zombie Chains #05537,ipfs://Qma1DTZd8s3KjHwDBXsv5Ae32CVEijEK5z2s3ieL3tDpTS,Zombie Chains,Yellow,None,Green,Maximalist,None,Beard,No Nose,Business,Visor,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05538,Zombie Chains #05538,ipfs://QmahUNP8hZCF7pye7ftgpwXjriYfAUEGb34Ka2avKe3q5Y,Zombie Chains,Yellow,Sword,Gray,Beater,None,Smug,No Nose,Butcher,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05539,Zombie Chains #05539,ipfs://Qme2VE9ikRDqyJu3awvtzro8KHrcM8o5PBqr28RiYnJpug,Zombie Chains,Yellow,None,Flesh,Maximalist,Chains,Thoughtful,Solid,Dreads,Aviator,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05540,Zombie Chains #05540,ipfs://QmeLDhXkrWzHBJutHfLigmUdDoB8MTGZtyp1jYB45vN6y8,Zombie Chains,Yellow,Arrows,Pink,Oktoberfest,None,Cowboy,Solid,Raccoon,Machine,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05541,Zombie Chains #05541,ipfs://QmWtqANusrmLKo9wpK4HcVF3RqQt5BZERBX9fKaFVsFYWT,Zombie Chains,Purple,None,Blue,None,None,Wolf,Solid,Disheveled,Laser,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05542,Zombie Chains #05542,ipfs://QmdBRmBE3KGeHZvq4cgtM7y4rZ7ZngB3avfHcE7Yb4epUE,Zombie Chains,Orange,None,Pink,Coat Hoodie,None,Knight,No Nose,Business,Eyebrow Raise,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05543,Zombie Chains #05543,ipfs://QmSiRNbhF4YQx9hh3UFEAZqPydxMcwvey1Bzkg4hVS9Xpm,Zombie Chains,Yellow,Sword,Blue,None,None,Beard,Solid,Butcher,Disguise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05544,Zombie Chains #05544,ipfs://QmYfQTVCYzJs1nb6edDHRwY31zQAjHu5W8mqoiz3DJ1At9,Zombie Chains,Destroyed City,Axe,Gray,Superzombie,Chains,Grin Beard,Solid,Disheveled,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05545,Zombie Chains #05545,ipfs://QmZsFPzmMxNE187kNcY2kyXpJJnCFAdQCSHiHuTqWbJVY5,Zombie Chains,Yellow,None,Cyborg,Jester,Gold,Wolf,Nostrils,Mohawk,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05546,Zombie Chains #05546,ipfs://QmPY24BU2ENMktxmHCVb4nwjfnqkNZ4vfq3vN42Jvvawvv,Zombie Chains,Green,None,Blue,Beater,None,Dandy,Solid,Plunger,Scar,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05547,Zombie Chains #05547,ipfs://QmRYjRCqZEGGXspGh3Gfwiz7kcYeLp1utDoZ7y9q1zMS6e,Zombie Chains,Green,None,Red,Scientist,None,Gas Mask,No Nose,Visor,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05548,Zombie Chains #05548,ipfs://QmQNVu2aXCQN6y1FNGBMzxrZsp27D3DicnjKcBYQKsVP58,Zombie Chains,Blue,Sword,Giraffe,Hillbilly,None,Smile,Solid,Wizard,Normal,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05549,Zombie Chains #05549,ipfs://QmZpBHAAZW227kvzy8KDjeGGfwgSYgZ1ZzLTq7Miv8vXpJ,Zombie Chains,Purple,Batons,Black,Maximalist,None,Cigar,Solid,Cowboy,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05550,Zombie Chains #05550,ipfs://Qme2zSCuJEd9W5YrMaEwf6DLyFnAoBGV3MPbXdLfavqj98,Zombie Chains,Blue,None,Purple,None,Bullets,Hockey,Solid,Gel,Bulging,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05551,Zombie Chains #05551,ipfs://QmU2MNZdSNNey1gNthuv2XrcxvTq7gTAm5tvWc7GQnkWPG,Zombie Chains,Beach,Batons,Giraffe,None,Gold,Grin Beard,Solid,Sun Hat,Scar,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05552,Zombie Chains #05552,ipfs://QmNLz4e2qchEmywWzGivrY4AHBwRR6A7ikGWz3YxBsm7n5,Zombie Chains,Green,None,Blue,Beater,None,Tongue,Nostrils,None,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05553,Zombie Chains #05553,ipfs://QmXpYs1djLJhoZaP7fFomP6z5Ud6b4dKj6RKxtD1nf81N7,Zombie Chains,Pink,Batons,Pink,Cheerleader,Cuffs,Knight,Solid,Dreads,Zombie,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05554,Zombie Chains #05554,ipfs://QmPbSUTyQy3X6MNQR42DFPkREmXWTJFtNuML7ctwqRAjJ8,Zombie Chains,Orange,None,Gray,Hillbilly,None,Knight,No Nose,Cowlick,Deep,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains05555,Zombie Chains #05555,ipfs://QmTNY6RTVwJJYUD1HzBT23kdnHunrGV5HaSdBWfdPE7odk,Zombie Chains,Pink,None,Giraffe,Plumber,None,Wolf,Solid,Crown,Scar,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
